PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
4492;3642792;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060720;20060720;;986800;Doubravy2;6871;Doubravy;-522166;-1174657;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;5;0;jedinci;;;;;;0;;lokalita Doubravy;mezofilní kvìtnaté loukv a sady (50 x 100 m), koseno 2x roènì kosou v èervnu a v srpnurelativní poèetnost krvavce: ojedinìle;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;343;0;20070809
4493;3642791;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060720;20060720;;973920;Doubravy1;6872;Doubravy;-521679;-1174898;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;3;0;jedinci;;;;;;0;;lokalita Doubravy;vlhká a mezofilní kvìtnatá louka (50 x 200 m) s kakostem luèním, pcháèem zelinnım, kosena pravidelnì ruènì rotaèní sekaèkou koncem èervnarelativní poèetnost krvavce: ojedinìle;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;309;0;20070809
4494;3642428;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060716;20060716;;975888;Uhliska2;6872;Doubravy;-521183;-1173846;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;3;0;jedinci;;;;;;0;malá populace;lokalita Uhliska;pastvina (200 x 50 m), celoroèní pastva skotu - ji 8 letrelativní poèetnost krvavce: jednotlivì;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;315;0;20070809
4495;3642426;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060716;20060716;;979661;Uhliska1;6872;Doubravy;-521328;-1173378;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;50;0;jedinci;;;;;;0;velmi poèetná populace;lokalita Uhliska;vlhká pcháèová louka (50 x 600 m), s tùòkami, z jedné strany lemovaná bøehovım porostem, z druhé strany mezofilními loukami - PP Uhliska, celoplošnì 1x roènì seèenarelativní poèetnost krvavce: hojnì;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;325;0;20070809
4496;3642425;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtíšek Marek;20060716;20060716;;980070;Údolí ticha3;6049;Høedle u Zdic;-782710;-1057971;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;3;0;jedinci;;;;;;0;;lokalita Údolí ticha - CHKO Køivoklátsko, obec Bøezovápás nivních luk na pravém bøehu Paøezového potoka táhnoucí se v délce 1,5 km proti proudu od Stroupínského mlına;louka v záhybu silnice Bøezová - Høedle, krvavec je jednou z dominantních rostlin;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;302;0;20070809
4497;3642422;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtíšek Marek;20060716;20060716;;973059;Údolí ticha2;6049;Høedle u Zdic;-783105;-1057407;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;4;0;jedinci;;;;;;0;;lokalita Údolí ticha - CHKO Køivoklátsko, obec Bøezovápás nivních luk na pravém bøehu Paøezového potoka táhnoucí se v délce 1,5 km proti proudu od Stroupínského mlına;rozlohou nejvìtší, v její SZ èásti je krvavec hojnı, dále po proudu je louka sušší a jeho vıskyt øídne, èemu odpovídá i koncentrace modráskù. Letos byly rostliny na 2/3 plochy v dùsledku horkého a suchého poèasí znaèné uvedlé a bez modráskù (hl oproti r.2005);;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;311;0;20070809
4498;3642420;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtíšek Marek;20060716;20060716;;985524;Údolí ticha1;6049;Bøezová u Hoøovic;-783333;-1057109;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;6;0;jedinci;;;;;;0;;lokalita Údolí ticha - CHKO Køivoklátsko, obec Bøezovápás nivních luk na pravém bøehu Paøezového potoka táhnoucí se v délce 1,5 km proti proudu od Stroupínského mlına;svaitá louka vymezená pásy køovin, z ploviny seèená (krvavec dominantní), z poloviny neseèenou, zarùstající bodláèím (krvavec hojnı);;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;320;0;20070809
4499;3642416;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060716;20060716;;986529;Osí2;7151;Boletice;-778325;-1178131;KONVIÈKA M. (2006) Monitoring druhu Maculinea teleius na lokalitì Osí.;0;10;0;jedinci;;;;;;0;samci: 4 * ww1, samice: 2 * ww1, doporuèení: podmínkou udrení druhu alespoò obèasná armádní cvièení;lokalita Osí, kolonie è. 2;relativní poèetnost krvavce totenu do 1000 trsù;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;614;0;20070627
4500;3642415;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060716;20060716;;990076;Osí1;7151;Boletice;-779125;-1177751;KONVIÈKA M. (2006) Monitoring druhu Maculinea teleius na lokalitì Osí.;0;5;0;samci;;;;;;0;doporuèení: nutné øešit alespoò obèasnou seè zarùstajících nivních luk;lokalita Osí, kolonie è.1;relativní poèetnost krvavce totenu do 100 trsù, zarùstající louky v nivì potoka;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;613;0;20070627
4501;3642323;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;11;0;jedinci;;;;;;0;stanovištì 6;Podìbrady - Kluk;spíše sušší louka, avšak s depresemi pøi okrajích, není kosena;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4502;3642322;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;2;0;jedinci;;;;;;0;stanovištì 7;Podìbrady - Kluk;úzké nezarostlé pásky podél cest od vodojemù;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4503;3642320;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;;0;jedinci;;;;;;0;stanovištì 8 - druh nenalezen;Podìbrady - Kluk;intenzivnì obhospodaøovaná louka navazující na komunikaci podél Labe.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4504;3642319;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;26;0;jedinci;;;;;;0;stanovištì 4;Podìbrady - Kluk;malá, zhruba trojúhelníková ploška ohranièená porostem chrastic a dládìnımi komunikacemi s okrajovımi porosty, od roku 2004 nebyla louka kosena;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4505;3642318;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;;0;jedinci;;;;;;0;stanovištì2 - druh nenalezen;Podìbrady - Kluk;jde o spíše sušší louku, která nemá pro modrásky pøíliš vhodné podmínky.od roku 2004 nebyla louka kosena;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4506;3642317;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;2;0;jedinci;;;;;;0;stanovištì 5;Podìbrady - Kluk;jde o kulturní louku která byla v roce 2006 poseèena;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4507;3642316;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;13;0;jedinci;;;;;;0;stanovištì 3;Podìbrady - Kluk;jde o spíše sušší louku, vhodné podmínky pro modrásky jsou ohniskovitì a v depresi pøi okraji lesa na severu.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4508;3642315;Phengaris teleius;modrásek oèkovanı;Motıli;Vrabec Vladimír;20060715;20060715;;980220;Podìbrady - Kluk;5856;Kluk;-692009;-1045042;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;34;0;jedinci;;;;;;0;stanovištì 1;Podìbrady - Kluk;vlhèí louèka z jedné strany pøiléhajícící k lunímu porostu a ze zbylıch stran ohranièenou dládìnımi cestami k vodojemùm, nebo rozsáhlımi porosty chrastice.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;187;0;20070823
4509;3642309;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060714;20060715;;988025;Horní Brzotice;7150;Polná u Èeského Krumlova;-781062;-1181002;KONVIÈKA M. (2006) Monitoring druhù Maculinea teleius a M. nausithous na lokalitì VVP Boletice - Horní Brzotice.;0;3;0;samci;;;;;;0;doporuèení: obèasné pojezdy vozidel pøes vlhké èásti Brzotické støelnice, pøípadnì periodickou seè (staèí jednou za tøi roky) zarùstajících tuebníkovıch lad;VVP Boletice - Horní Brzotice;relativní poèetnost krvavce totenu støední (stovky ks), ale v nevhodném, silnì zarùsrajícím biotopu, pøevaují tuebníková lada, do nich rychle expandují vrby, olše a další døeviny;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;725;0;20070627
4510;3642285;Phengaris teleius;modrásek oèkovanı;Motıli;Darebník Jiøí;20060714;20060714;;987274;PR U zvonice;7072;Lopeník;-515318;-1197504;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;16;0;jedinci;;;;;;0;;PP u Zvonice ( CHKO Bílé Karpaty );jedná se o vlhkou louku - 660 m.n.m s vıskytem suchopıru a dalších vlhkomilnıch rostlin;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;653;0;20070823
4511;3642284;Phengaris teleius;modrásek oèkovanı;Motıli;Darebník Jiøí;20060714;20060714;;987274;PR U zvonice;7072;Lopeník;-515318;-1197504;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;12;0;jedinci;;;;;;0;;PP u Zvonice ( CHKO Bílé Karpaty );jedná se o vlhkou louku - 660 m.n.m s vıskytem suchopıru a dalších vlhkomilnıch rostlin;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;653;0;20070823
4512;3642283;Phengaris teleius;modrásek oèkovanı;Motıli;Hrouzek Martin;20060714;20060714;;984685;PP Záhumenice;7172;Strání;-522925;-1202210;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;20;0;jedinci;;;;;;0;zaznamenáno okolo 20 ks, ponecháním vìtší nepokosené plochy by byl i poèet M.t. nìkolikanásobnì vìtší<BR>negativní jevy: témìø celá lokalita strojovì pokosená, poslední zbytky doèišoval traktor lištovou sekaèkou, ušetøeny zùstaly hùøe pøístupné a døíve pokosené fragmenty, pozorováno nìkolik M.t. chaoticky poletujících nad zkosenou plochou, zbytky travnatıch porostù byly, dle sdìlení traktoristy, pokoseny pøed vylíhnutím samic, èím populace jistì znaènì utrpìla, terén je v této rezervaci pestøejší, ne v PP Nové louky, pøesto je zde monost, e M.t.vymizí úplnìdoporuèení: ihned zajistit cílené mozaikovité kosení kolonie ve vhodnou dobu, nejlépe zaèátkem èervna v plochách po dvou s èasovım rozdílem nejménì 3 tıdnù, a to hlavnì první seè, druhou seè odsunout na záøijovı termín, plocha s vıskytem krvavce pomìrnì dobøe ohranièená a nepøíliš velká, proto by zmìna managementu nemìla èinit zásadní problémy;PP Záhumenice (CHKO Bílé Karpaty);krvavec toten - na louce, která byla udána jako hlavní lokalita roztroušenì (1 rostlina na 5 m2), na dalších dvou zaznamenanıch stanovištích nezjištìnúzkı pás travního lemu podél stromové vegetace a na malé lesní louce s velkou koncentrací ostatních druhù, na pokosenıch plochách 2 jedinci v rychlém letu, stejnì jako jedinci na louce bez krvavce, samice ještì nelétaly, samci byli bez vıjimky èerstvì vylíhlí;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Èermáková Eva;1;;;Garantováno;;SO;HD II, HD IV;VU;;;540;0;20070824
4513;3642191;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060713;20060713;;971230;Zlámanec2;6871;Zlámanec;-525063;-1176063;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;20;0;jedinci;;;;;;0;støednì poèetná populace;lokalita Zlámanec;mezofilní kvìtnatá louka (50 x 200 m ), kosena pravidelnì ruènì kosou konce èervnarelativní poèetnost krvavce: hojnì;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;239;0;20070809
4514;3642189;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdara Pavel;20060713;20060713;;977441;Zlámanec1;6871;Zlámanec;-525197;-1176119;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;10;0;jedinci;;;;;;0;støednì poèetná populace;lokalita Zlámanec;vlhká pcháèová louka (50 x 300 m ), z jedné strany lemovaná bøehovım porostem, z druhé strany mezofilními louami, celoplošnì seèena 1 x roènì koncem èervna rotaèní sekaèkourelativní poèetnost krvavce: ojedinìle;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;235;0;20070809
4515;3642155;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060713;20060713;;985573;Malı Drahlín2;6249;Drahlín;-780068;-1077390;KONVIÈKA M. (2006) Monitoring druhù Maculinea nausithous a Maculinea telejus na lokalitì Lokalita Malı Drahlín (Pøíbramsko).;0;100;1;jedinci;;;;;;0;doporuèení: bezodkladnì rozšíøit plochu pSCI Lokalita Malı drahlín o svahové louky mezi Malım Drahlínem a Drahlínem, jako i Drahlínem a Sádkem, rozšíøit pøedmšt ochrany o druh M. teleius, podle potøeby pøejít k mozaikovitìjší seèi v oblasti Z od obce Sádek, pøípadnì nìkteré èásti svahovıch luk séci jen jednou za dva roky;S a V od lokality Malı Drahlín (Pøíbramsko), mezi Malım Drahlínem a Drahlínem a dále od Drahlína na Sádek;cca 20 ha skoro dokonalıch biotopù, svahové louky s prameništi protkané zèásti kanalizovanımi strukami, meliorace nijak nenièí celkovı dojem;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;512;0;20070627
4516;3642150;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060713;20060713;;980843;Malı Drahlín1;6249;Drahlín;-781392;-1077594;KONVIÈKA M. (2006) Monitoring druhù Maculinea nausithous a Maculinea telejus na lokalitì Lokalita Malı Drahlín (Pøíbramsko).;0;2;0;jedinci;;;;;;0;lokalita sama o sobì nemùe hostit ivotaschopnou populaci M. nausithous, ani jiného motıla, doporuèení: bezodkladnì rozšíøit plochu pSCI o svahové louky mezi Malım Drahlínem a Drahlínem, jako i Drahlínem a Sádkem, kde se nachází cca 20 ha skoro dokonalıch biotopù;Lokalita Malı Drahlín (Pøíbramsko);1,33 ha, relativní poèetnost krvavce totenu minimální;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;555;0;20070627
4517;3642144;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060713;20060713;;984399;Andìlské schody2;6151;Voznice;-761849;-1070175;KONVIÈKA M. (2006) Monitoring druhu Maculinea telejus na lokalitì EVL Andìlské schody (Pøíbramsko).;0;1;0;jedinci;;;;;;0;doporuèení: zavést mozaikovı management, pøejít na dùslednì jednoseènı reim, vdy s ponecháním cca 1/5 neseèené do dalšího roku;svahová louka pøi S okraji obce Voznice;relativní poèetnost krvavce totenu støední (stovky ks);;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;373;0;20070627
4518;3642143;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060713;20060713;;981670;Andìlské schody1;6151;Voznice;-760804;-1070243;KONVIÈKA M. (2006) Monitoring druhu Maculinea telejus na lokalitì EVL Andìlské schody (Pøíbramsko).;0;10;0;jedinci;;;;;;0;doporuèení: dùslednì dodrovat mozaikovı management;PR Andìlské schody, zjištìn na neposeèenıch panelech v S èásti lokality;5 ha, relativní poèetnost krvavce totenu støední (stovky ks);;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;385;0;20070627
4519;3642039;Phengaris teleius;modrásek oèkovanı;Motıli;Adam Otomar;20060711;20060711;;988064;NPP Terèino údolí;7254;Údolí u Novıch Hradù;-738046;-1190287;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;100;0;jedinci;;;;;;0;poèetná populace, cca 50 samcù, 50 samic;NPP Terèino údolí;vlhké a zèásti podmáèené louky v blízkosti 'Láznièek',na J a S stranì mírnì svaité, v nejniší èásti pøedìlené potokem, vıskyt krvavce je zde hojnı, pøedevším podél kanálu a potokamechanizovanì koseno, èást ruènì, loni koseno v èervnu dvoufázovì - management CHKO Blanskı les;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;503;0;20070823
4520;3641965;Phengaris teleius;modrásek oèkovanı;Motıli;Hrouzek Martin;20060710;20060811;;986053;Stránické louky;7169;Stránice na Moravì;-552660;-1199189;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;25;0;jedinci;;;;;;0;Kolonie 1: jednotlivı vıskyt, Kolonie 2: po 5 min pozorování ovipozice 1F, která preferovala velmi mladé rostliny, Kolonie 3: støední kolonie je lokalizována, ve všech tøech koloniích se èetnì vyskytují tmavé formy<BR>negativní jevy: zdejší louky jsou jedny z posledních v nivì dolní Moravy, mj. díky snadné pøístupnosti a rovnému terénu je management provádìn v krátkém èasovém sledu 2 x roènì, a to v nejnevhodnìjší dobu, souèasná praxe tedy nezaruèuje pøeití druhù, pøi poslední kontrole byly koncem dne louky zcela pokoseny s vıjimkou èásti kolonie 1doporuèení: vzhledem k pomìrnì velké rozloze je ádoucí mozaikovité kosení v co nejdelším èasovém intervalu, tj. od kvìtna do øíjna, na èásti území neprovozovat dvojí seè, hlavní oblasti vıskytu druhù pokosit do poloviny èervna a poté a po 10.9., pøípadn vùbec, oblast vıskytu se èásteènì pøekrıvá s porosty kakostu, na které je vázán modrásek Eumedonia eumedon, ten se zde vyskytuje masovì v tisících exempláøù, jde tedy o jdu z nejbohatších lokalit v oblasti JV Moravy, ostatní plochy je moné intenzivnì kosit, protoe jde o porosty èásteènì degradované, v kadém èasovém období je tøeba ponechat alespoò 20% plochy nepokoseno (=min. mìsíc nekosná plocha), protoe území je refugiem celé øady dalších organismù a je i cennou spojnicí mezi oblastí Bílıch a Støedomoravskıch Karpat;Stránické louky (Jihomoravskı kraj)komplex Stránickıch a Petrovskıch luk;krvavec toten - na všech tøech lokalizovanıch koloniích støednì poèetnı a hojnı (1 rostlina na 1-2 m ètvereèní)kvìtnaté louky v nivì øeky Moravy, èásteènì degradované, v centrální èásti podél páteøní polní cesty spojující Petrov a Stránici jsou louky zachovalé, na velkıch plochách dominuje kakost, krvavec roste v tisících jedincùKolonie 1: krvavec ze všech tøí lokalit zde nejménì hojnı, roste pøevánì podél lesního okraje, v prùbìhu asi 5 tıdnù byla èást louky 2x pokosena, polní cesta tvoøí hranici na jedné stranì, ze dvou je otevøená, ze ètvrté hranièí lemovou stromovou vegetacíKolonie 2: polní cesta tvoøí hranici na jedné stranì, ze tøí stran hranièí lemovou stromovou vegetací, oba druhy ijí na polovinì blíe ke Stránici, krvavec byl nesèetnı, místy hojnıKolonie 3: louka z jedné strany hranièí s polní cestou, z tøí s lemovou stromovou vegetací, kosit pouze v èervnu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Èermáková Eva;1;;;Garantováno;;SO;HD II, HD IV;VU;;;168;0;20070823
4521;3641963;Phengaris teleius;modrásek oèkovanı;Motıli;Hrouzek Martin;20060710;20060725;;982935;Uherskı Ostroh;7070;Uherskı Ostroh;-545774;-1189976;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;1;0;jedinci;;;;;;0;kadoroènì mnohem vzácnìjší, tj. jednotlivé kusy, plocha obıvaná obìma druhy se za posledních 5 let zmenšila na polovinu a èetnost krvavce zhruba na ètvrtinu<BR>v roce 2006 zjištìny severnì od vodárny na ploše cca 3 x 50 mnegativní jevy: stanovištì je poslení dobou nkosené, pøerùstá konkurenènì zdatnìjšími rostlinami a poèetnost krvavce se sniuje, stejnì jako plocha obıvaná obìma modrásky, od vodárny smìrem k jihu se krvavc vytratil ji zcela, pøièem na zaèátku desetiletí tam létaly ještì desítky M.n. a jednotliví M.t., pás jinì od vodárny v posledních letech hojnì porostl Aristolochia clematits a krvavec se tam prakticky vytratildoporuèení: jednou roènì a obrok pokosit lokalitu (hráz odlehèovacího kanálu je z obou stran kadoroènì pokosena Povodím Moravy) do 15.6. (nebo po 10.9.), vzhledem k malé ploše jde o finanènì zanedbatelnı úkon, o kterı bude nejlépe poádat správce vodoteèe, v souèasnosti je kolonie zcela izolovaná a bez managementu pravdìpodobnì zanikne, jde o jednu z posledních populací obou druhù v moravském Panoiku;Uherskı Ostroh (Jihomoravskı kraj);krvavec toten - jednotlivé kusy o celkové poèetnosti asi 25 rostlintravnatı okraj polní cesty spojující silnice Uherskı Ostroh-Moravskı Písek a Veselí nad Moravou-Moravskı Písek, prašná cesta vede podél pravého bøehu kanálu Nová Morava, uprostøed stojí objekt vodárny, šíøka pásu je asi 3 m, sousedí s mírnou depresí, na ni navazuje hráz odlehèovacího kanálu;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Èermáková Eva;1;;;Garantováno;;SO;HD II, HD IV;VU;;;171;0;20070823
4522;3641921;Phengaris teleius;modrásek oèkovanı;Motıli;Konvièka Martin;20060710;20060710;;979615;Nová Pec;7350;Kyselov;-790471;-1193780;KONVIÈKA M. (2006) Monitoring druhu Maculinea teleius na lokalitì Nová Pec (rašeliništì Borková).;0;10;0;jedinci;;;;;;0;samci: 8 (6 * ww1, 2 * ww2), samice: 2 * ww1, doporuèení: rozšíøit pøedmìt ochrany explicitnì o modráska M. teleius, seè jedné tøetiny obıvané louky kadé tøi roky, take za tøi roky bude celá louka poseèená, zextenzívnìní managementu pøilehlıch luk: nahradit dvojí seè jednou seèí s ponecháním doèasnì neseèenıch plošek;Nová Pec (rašeliništì Borková);relativní poèetnost krvavce totenu do 100 trsù, úzkı pás neseèené bezkolencové louky mezi silnicí k pøívozu pøes Lipno a okrajem blatkového boru, kterı tvoøí hranici chránìného území;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;Jedková Petra;1;;;Garantováno;;SO;HD II, HD IV;VU;;;730;0;20070627
4523;3641920;Phengaris teleius;modrásek oèkovanı;Motıli;Adam Otomar;20060709;20060709;;981016;Jiøíkovo údolí;7154;Tìšínov;-734453;-1182426;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;200;0;jedinci;;;;;;0;poèetná populace, cca 100 samcù a 100 samic;Jiøíkovo údolí;vlhké a zèásti podmáèené louky v blízkosti NPR Èervené blato, ze tøí stran obklopené lesními porosty, vıskyt krvavce je zde hojnı, pøedevším podél melioraèních kanálùlouky seèeny mozaikovitì podle stavu zamokøení - mechanizované kosení;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;483;0;20070823
4524;3641803;Phengaris teleius;modrásek oèkovanı;Motıli;Adam Otomar;20060708;20060708;;983241;NPR Brouskùv mlın;7154;Tøebeè;-741498;-1179328;Kolektiv autorù (2006) Monitoring motılù v roce 2006.;0;10;0;jedinci;;;;;;0;malá populace, 5 samcù, 5 samic;NPR Brouskùv mlın;okraj vlhké rašelinné louky a pøíkop v NPR poblí silnice, na pravé stranì ve smìru na Jílovicerelativní vıskyt krvavce totenu jednotlivìlouka seèena 1 x roènì mechanizovanì cca záøí a øíjen;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data z DB Janitor;ISOP Admin;1;;;Garantováno;;SO;HD II, HD IV;VU;;;453;0;20070823
